Final Report

                                                         Transaction
              Effective Date                 Shares/Par  Description Code           Memo Number    Account Number
              ---------------  ------------------------  -------------------------  -------------  -------------------------
UNITS - PARTICIPATING UNITS       
    Beginning                          232,925,582.8470                                            NY                       
              07/01/2015                   -17,969.6400  54-40 DIST QUART EARNINGS   3305695       NY                       
              07/01/2015                 1,139,666.1300  11-10 STATE DEPOSITS        3305696       NY                       
              07/01/2015               -14,807,000.0000  21-10 STATE UI WITHDRAWAL   3305714       NY                       
              07/01/2015                    15,414.6400  34-61 CWC IN                3305715       NY                       
              07/01/2015                  -150,743.4800  34-60 CWC OUT               3305716       NY                       
              07/02/2015                   231,969.9500  11-10 STATE DEPOSITS        3305717       NY                       
              07/02/2015                -7,993,000.0000  21-10 STATE UI WITHDRAWAL   3305719       NY                       
              07/03/2015                   232,539.0300  11-10 STATE DEPOSITS        3305721       NY                       
              07/03/2015                -2,976,000.0000  21-10 STATE UI WITHDRAWAL   3305744       NY                       
              07/06/2015                 2,362,509.6300  11-10 STATE DEPOSITS        3305746       NY                       
              07/06/2015                -2,462,360.0000  21-10 STATE UI WITHDRAWAL   3305894       NY                       
              07/07/2015                 1,571,806.8000  11-10 STATE DEPOSITS        3305896       NY                       
              07/07/2015               -11,458,640.0000  21-10 STATE UI WITHDRAWAL   3305913       NY                       
              07/07/2015                    -3,879.9600  34-60 CWC OUT               3305914       NY                       
              07/07/2015                   -28,245.9900  34-60 CWC OUT               3305915       NY                       
              07/08/2015                 1,591,649.8500  11-10 STATE DEPOSITS        3305917       NY                       
              07/08/2015               -16,748,000.0000  21-10 STATE UI WITHDRAWAL   3305934       NY                       
              07/08/2015                  -118,143.6900  34-60 CWC OUT               3305935       NY                       
              07/09/2015                 3,263,344.8100  11-10 STATE DEPOSITS        3305937       NY                       
              07/09/2015                -9,272,620.0000  21-10 STATE UI WITHDRAWAL   3305954       NY                       
              07/09/2015                   -32,362.8200  34-60 CWC OUT               3305955       NY                       
              07/10/2015                 1,635,459.4900  11-10 STATE DEPOSITS        3305957       NY                       
              07/10/2015                -3,541,380.0000  21-10 STATE UI WITHDRAWAL   3305978       NY                       
              07/10/2015                    -6,201.4400  34-60 CWC OUT               3305979       NY                       
              07/10/2015                   -36,163.3700  34-60 CWC OUT               3305980       NY                       
              07/13/2015                 2,015,685.8400  11-10 STATE DEPOSITS        3305982       NY                       
              07/13/2015                -2,403,000.0000  21-10 STATE UI WITHDRAWAL   3306003       NY                       
              07/13/2015                   -20,167.1400  34-60 CWC OUT               3306004       NY                       
              07/14/2015                 3,285,350.8300  11-10 STATE DEPOSITS        3306006       NY                       
              07/14/2015               -11,216,000.0000  21-10 STATE UI WITHDRAWAL   3306023       NY                       
              07/14/2015                   -69,567.6800  34-60 CWC OUT               3306024       NY                       
              07/14/2015                  -113,571.6600  34-60 CWC OUT               3306025       NY                       
              07/14/2015                   -18,393.3700  34-60 CWC OUT               3306026       NY                       
              07/15/2015                 4,986,249.2300  11-10 STATE DEPOSITS        3306028       NY                       
              07/15/2015               -16,854,000.0000  21-10 STATE UI WITHDRAWAL   3306045       NY                       
              07/15/2015                    -3,847.1000  34-60 CWC OUT               3306046       NY                       
              07/15/2015                    -6,985.5300  34-60 CWC OUT               3306047       NY                       
              07/15/2015                   -55,503.8800  34-60 CWC OUT               3306048       NY                       
              07/15/2015                    -6,262.3600  34-60 CWC OUT               3306049       NY                       
              07/15/2015                   -39,374.2600  34-60 CWC OUT               3306050       NY                       
              07/15/2015                   -52,376.9800  34-60 CWC OUT               3306051       NY                       
              07/15/2015                    -5,483.2600  34-60 CWC OUT               3306052       NY                       
              07/16/2015                 3,307,578.5700  11-10 STATE DEPOSITS        3306054       NY                       
              07/16/2015                -8,912,620.0000  21-10 STATE UI WITHDRAWAL   3306071       NY                       
