Final Report

                                                         Transaction
              Effective Date                 Shares/Par  Description Code           Memo Number    Account Number
              ---------------  ------------------------  -------------------------  -------------  -------------------------
UNITS - PARTICIPATING UNITS       
    Beginning                          558,749,687.2870                                            NY                       
              12/01/2015                    30,073.4300  11-10 STATE DEPOSITS        3308453       NY                       
              12/01/2015                   411,410.5300  11-10 STATE DEPOSITS        3308454       NY                       
              12/01/2015               -12,253,000.0000  21-10 STATE UI WITHDRAWAL   3308471       NY                       
              12/01/2015                   -10,160.4300  34-60 CWC OUT               3308472       NY                       
              12/02/2015                   559,439.8000  11-10 STATE DEPOSITS        3308474       NY                       
              12/02/2015                    28,806.0600  11-10 STATE DEPOSITS        3308475       NY                       
              12/02/2015               -17,068,000.0000  21-10 STATE UI WITHDRAWAL   3308492       NY                       
              12/03/2015                    65,845.0600  11-10 STATE DEPOSITS        3308494       NY                       
              12/03/2015                   235,746.3400  11-10 STATE DEPOSITS        3308495       NY                       
              12/03/2015                -8,947,000.0000  21-10 STATE UI WITHDRAWAL   3308512       NY                       
              12/04/2015                    52,108.3300  11-10 STATE DEPOSITS        3308514       NY                       
              12/04/2015                   422,187.1700  11-10 STATE DEPOSITS        3308515       NY                       
              12/04/2015                -3,358,000.0000  21-10 STATE UI WITHDRAWAL   3308536       NY                       
              12/04/2015                   -22,070.9300  34-60 CWC OUT               3308537       NY                       
              12/07/2015                    42,109.2500  11-10 STATE DEPOSITS        3308539       NY                       
              12/07/2015                   312,972.3800  11-10 STATE DEPOSITS        3308540       NY                       
              12/07/2015                -2,357,000.0000  21-10 STATE UI WITHDRAWAL   3308561       NY                       
              12/07/2015                   353,860.0000  34-61 CWC IN                3308562       NY                       
              12/08/2015                    54,888.0500  11-10 STATE DEPOSITS        3308564       NY                       
              12/08/2015                   427,132.4100  11-10 STATE DEPOSITS        3308565       NY                       
              12/08/2015               -11,148,000.0000  21-10 STATE UI WITHDRAWAL   3308582       NY                       
              12/08/2015                    51,457.9600  34-61 CWC IN                3308583       NY                       
              12/09/2015                    73,653.7500  11-10 STATE DEPOSITS        3308585       NY                       
              12/09/2015                    36,000.5800  11-10 STATE DEPOSITS        3308586       NY                       
              12/09/2015               -16,591,000.0000  21-10 STATE UI WITHDRAWAL   3308603       NY                       
              12/10/2015                    69,809.2100  11-10 STATE DEPOSITS        3308605       NY                       
              12/10/2015                   458,988.5600  11-10 STATE DEPOSITS        3308606       NY                       
              12/10/2015                -8,865,000.0000  21-10 STATE UI WITHDRAWAL   3308623       NY                       
              12/11/2015                    73,452.8800  11-10 STATE DEPOSITS        3308625       NY                       
              12/11/2015                   392,116.8200  11-10 STATE DEPOSITS        3308626       NY                       
              12/11/2015                -3,314,650.0000  21-10 STATE UI WITHDRAWAL   3308647       NY                       
              12/11/2015                    10,732.9700  34-61 CWC IN                3308648       NY                       
              12/14/2015                    95,244.0500  11-10 STATE DEPOSITS        3308650       NY                       
              12/14/2015                   637,338.5100  11-10 STATE DEPOSITS        3308651       NY                       
              12/14/2015                -2,423,350.0000  21-10 STATE UI WITHDRAWAL   3308672       NY                       
              12/14/2015                   -62,753.8100  34-60 CWC OUT               3308673       NY                       
              12/15/2015                   201,751.7200  11-10 STATE DEPOSITS        3308675       NY                       
              12/15/2015                   640,608.9300  11-10 STATE DEPOSITS        3308676       NY                       
              12/15/2015               -11,380,000.0000  21-10 STATE UI WITHDRAWAL   3308693       NY                       
              12/16/2015                   121,882.6700  11-10 STATE DEPOSITS        3308695       NY                       
              12/16/2015                   573,901.2700  11-10 STATE DEPOSITS        3308696       NY                       
              12/16/2015               -16,964,000.0000  21-10 STATE UI WITHDRAWAL   3308713       NY                       
              12/16/2015                   389,511.9600  31-20 REFUND OF REDUCED T   3308714       NY                       
