Final Report

                                                         Transaction
              Effective Date                 Shares/Par  Description Code           Memo Number    Account Number
              ---------------  ------------------------  -------------------------  -------------  -------------------------
UNITS - PARTICIPATING UNITS       
    Beginning                            1,959,896.9870                                            NY                       
              12/01/2014                  -583,256.1700  21-10 STATE UI WITHDRAWAL   3301944       NY                       
              12/01/2014                     2,568.5900  34-61 CWC IN                3301945       NY                       
              12/01/2014                    40,537.8500  34-61 CWC IN                3301946       NY                       
              12/01/2014                   542,718.3200  11-10 STATE DEPOSITS        3301947       NY                       
              12/01/2014                    -2,568.5900  33-10 LOAN REPAYMNT FROM    3302040       NY                       
              12/02/2014                 1,131,935.7000  11-10 STATE DEPOSITS        3302041       NY                       
              12/02/2014                -1,131,935.7000  21-10 STATE UI WITHDRAWAL   3302058       NY                       
              12/02/2014                    19,501.2400  34-61 CWC IN                3302059       NY                       
              12/02/2014                   314,521.3200  34-61 CWC IN                3302060       NY                       
              12/02/2014                    70,905.7600  34-61 CWC IN                3302061       NY                       
              12/02/2014                     1,839.4900  34-61 CWC IN                3302062       NY                       
              12/02/2014                  -406,767.8100  33-10 LOAN REPAYMNT FROM    3302064       NY                       
              12/03/2014                   675,600.4900  11-10 STATE DEPOSITS        3302065       NY                       
              12/03/2014                  -692,106.6400  21-10 STATE UI WITHDRAWAL   3302082       NY                       
              12/03/2014                   112,164.6000  34-61 CWC IN                3302083       NY                       
              12/03/2014                    39,876.8300  34-61 CWC IN                3302084       NY                       
              12/03/2014                     9,420.5400  34-61 CWC IN                3302085       NY                       
              12/03/2014                    16,506.1500  34-61 CWC IN                3302086       NY                       
              12/03/2014                    16,360.0400  34-61 CWC IN                3302087       NY                       
              12/03/2014                  -177,822.0100  33-10 LOAN REPAYMNT FROM    3302088       NY                       
              12/04/2014                   756,027.9500  11-10 STATE DEPOSITS        3302089       NY                       
              12/04/2014                  -764,376.5300  21-10 STATE UI WITHDRAWAL   3302106       NY                       
              12/04/2014                     3,418.7400  34-61 CWC IN                3302107       NY                       
              12/04/2014                   139,287.2200  34-61 CWC IN                3302108       NY                       
              12/04/2014                    21,170.2500  34-61 CWC IN                3302109       NY                       
              12/04/2014                     8,348.5800  34-61 CWC IN                3302110       NY                       
              12/04/2014                  -163,876.2100  33-10 LOAN REPAYMNT FROM    3302112       NY                       
              12/05/2014                   610,272.8700  11-10 STATE DEPOSITS        3302113       NY                       
              12/05/2014                  -750,782.5600  21-10 STATE UI WITHDRAWAL   3302134       NY                       
              12/05/2014                 1,205,245.5400  34-50 BT TO STATE UI ACCO   3302135       NY                       
              12/05/2014                     9,892.0400  34-61 CWC IN                3302136       NY                       
              12/05/2014                   130,537.1400  34-61 CWC IN                3302137       NY                       
              12/05/2014                    66,738.6100  34-61 CWC IN                3302138       NY                       
              12/05/2014                   -84,512.1500  34-60 CWC OUT               3302139       NY                       
              12/05/2014                    -6,877.9100  34-60 CWC OUT               3302140       NY                       
              12/05/2014                    -5,041.0100  34-60 CWC OUT               3302141       NY                       
              12/05/2014                   -14,073.8200  34-60 CWC OUT               3302142       NY                       
              12/05/2014                    -8,264.0300  34-60 CWC OUT               3302143       NY                       
              12/05/2014                    -2,786.5200  34-60 CWC OUT               3302144       NY                       
              12/05/2014                -1,083,690.1000  34-60 CWC OUT               3302145       NY                       
              12/05/2014                     9,972.5500  34-61 CWC IN                3302146       NY                       
              12/05/2014                   -76,630.6500  33-10 LOAN REPAYMNT FROM    3302147       NY                       
              12/08/2014                   726,041.6900  11-10 STATE DEPOSITS        3302148       NY                       
              12/08/2014                  -735,440.5900  21-10 STATE UI WITHDRAWAL   3302169       NY                       
              12/08/2014                    15,451.7700  34-61 CWC IN                3302170       NY                       
              12/08/2014                     9,398.9000  34-61 CWC IN                3302171       NY                       
