Final Report

                                                         Transaction
              Effective Date                 Shares/Par  Description Code           Memo Number    Account Number
              ---------------  ------------------------  -------------------------  -------------  -------------------------
UNITS - PARTICIPATING UNITS       
    Beginning                           45,968,105.3670                                            NY                       
              04/01/2016                   796,741.7000  11-10 STATE DEPOSITS        3310492       NY                       
              04/01/2016                   339,560.5700  11-10 STATE DEPOSITS        3310493       NY                       
              04/01/2016                -3,259,000.0000  21-10 STATE UI WITHDRAWAL   3310514       NY                       
              04/04/2016                   548,964.0700  11-10 STATE DEPOSITS        3310516       NY                       
              04/04/2016                   289,183.3600  11-10 STATE DEPOSITS        3310517       NY                       
              04/04/2016                -1,956,000.0000  21-10 STATE UI WITHDRAWAL   3310538       NY                       
              04/05/2016                   277,768.1700  11-10 STATE DEPOSITS        3310540       NY                       
              04/05/2016                 1,726,654.0000  11-10 STATE DEPOSITS        3310541       NY                       
              04/05/2016               -25,781,000.0000  21-10 STATE UI WITHDRAWAL   3310558       NY                       
              04/06/2016                 2,522,962.6000  11-10 STATE DEPOSITS        3310560       NY                       
              04/06/2016                   457,972.8600  11-10 STATE DEPOSITS        3310561       NY                       
              04/06/2016                -9,890,000.0000  21-10 STATE UI WITHDRAWAL   3310578       NY                       
              04/07/2016                -2,973,000.0000  21-10 STATE UI WITHDRAWAL   3310596       NY                       
              04/08/2016                 5,615,959.9400  11-10 STATE DEPOSITS        3310598       NY                       
              04/08/2016                   915,948.3900  11-10 STATE DEPOSITS        3310599       NY                       
              04/11/2016                 2,168,586.2600  11-10 STATE DEPOSITS        3310621       NY                       
              04/11/2016                   859,108.6100  11-10 STATE DEPOSITS        3310622       NY                       
              04/11/2016                -6,987,000.0000  21-10 STATE UI WITHDRAWAL   3310643       NY                       
              04/12/2016                 3,130,270.8200  11-10 STATE DEPOSITS        3310645       NY                       
              04/12/2016                   528,740.2900  11-10 STATE DEPOSITS        3310646       NY                       
              04/12/2016                -2,858,000.0000  21-10 STATE UI WITHDRAWAL   3310663       NY                       
              04/13/2016                 4,042,016.9100  11-10 STATE DEPOSITS        3310665       NY                       
              04/13/2016                 1,105,303.4700  11-10 STATE DEPOSITS        3310666       NY                       
              04/13/2016                -4,485,000.0000  21-10 STATE UI WITHDRAWAL   3310683       NY                       
              04/14/2016                   361,828.8500  11-10 STATE DEPOSITS        3310685       NY                       
              04/14/2016                 4,639,832.1900  11-10 STATE DEPOSITS        3310686       NY                       
              04/14/2016                -5,163,000.0000  21-10 STATE UI WITHDRAWAL   3310703       NY                       
              04/15/2016                 5,149,657.3900  11-10 STATE DEPOSITS        3310705       NY                       
              04/15/2016                 9,222,590.2900  11-10 STATE DEPOSITS        3310706       NY                       
              04/15/2016               -19,488,000.0000  21-10 STATE UI WITHDRAWAL   3310727       NY                       
              04/18/2016                 3,337,726.2200  11-10 STATE DEPOSITS        3310729       NY                       
              04/18/2016                 1,636,400.5800  11-10 STATE DEPOSITS        3310730       NY                       
              04/18/2016                -4,987,000.0000  21-10 STATE UI WITHDRAWAL   3310751       NY                       
              04/19/2016                 6,610,933.3300  11-10 STATE DEPOSITS        3310753       NY                       
              04/19/2016                 1,988,513.1300  11-10 STATE DEPOSITS        3310754       NY                       
              04/19/2016                    -1,874.3200  21-38 SEA IMPROV/IMPL       3310771       NY                       
              04/19/2016                   -68,025.4200  21-39 SEA PROMO/ENROLL      3310772       NY                       
              04/19/2016                   -22,965.4500  21-37 STC PROMO/ENROLL      3310773       NY                       
              04/20/2016                 5,361,582.0000  11-10 STATE DEPOSITS        3310775       NY                       
              04/20/2016                 5,196,058.8500  11-10 STATE DEPOSITS        3310776       NY                       
              04/20/2016                     1,028.3700  34-61 CWC IN                3310793       NY                       
              04/20/2016                   657,095.0400  31-20 REFUND OF REDUCED T   3310794       NY                       
