Final Report

                                                         Transaction
              Effective Date                 Shares/Par  Description Code           Memo Number    Account Number
              ---------------  ------------------------  -------------------------  -------------  -------------------------
UNITS - PARTICIPATING UNITS       
    Beginning                            8,074,176.0170                                            NY                       
              04/01/2015                   -35,851.0300  54-40 DIST QUART EARNINGS   3304070       NY                       
              04/01/2015                 1,353,876.0100  11-10 STATE DEPOSITS        3304074       NY                       
              04/01/2015                -1,353,876.0100  21-10 STATE UI WITHDRAWAL   3304091       NY                       
              04/02/2015                 1,185,607.1900  11-10 STATE DEPOSITS        3304092       NY                       
              04/02/2015                -1,185,607.1900  21-10 STATE UI WITHDRAWAL   3304109       NY                       
              04/03/2015                 2,037,598.4000  11-10 STATE DEPOSITS        3304110       NY                       
              04/03/2015                -2,037,598.4000  21-10 STATE UI WITHDRAWAL   3304131       NY                       
              04/06/2015                 2,965,412.1900  11-10 STATE DEPOSITS        3304132       NY                       
              04/06/2015                -2,678,000.0000  21-10 STATE UI WITHDRAWAL   3304153       NY                       
              04/06/2015                 4,243,498.0700  34-50 BT TO STATE UI ACCO   3304154       NY                       
              04/06/2015                -4,530,910.2600  34-60 CWC OUT               3304155       NY                       
              04/07/2015                 2,450,506.5100  11-10 STATE DEPOSITS        3304156       NY                       
              04/07/2015                -2,450,506.5100  21-10 STATE UI WITHDRAWAL   3304173       NY                       
              04/07/2015                    39,591.9600  34-50 BT TO STATE UI ACCO   3304174       NY                       
              04/07/2015                   -39,591.9600  34-60 CWC OUT               3304175       NY                       
              04/08/2015                 5,205,770.5100  11-10 STATE DEPOSITS        3304176       NY                       
              04/08/2015                -5,205,770.5100  21-10 STATE UI WITHDRAWAL   3304193       NY                       
              04/08/2015                   271,500.4200  34-50 BT TO STATE UI ACCO   3304194       NY                       
              04/08/2015                  -142,312.8300  34-60 CWC OUT               3304195       NY                       
              04/08/2015                  -129,187.5900  34-60 CWC OUT               3304196       NY                       
              04/09/2015                 4,888,642.5100  11-10 STATE DEPOSITS        3304197       NY                       
              04/09/2015                -4,888,642.5100  21-10 STATE UI WITHDRAWAL   3304214       NY                       
              04/09/2015                    44,547.2700  34-50 BT TO STATE UI ACCO   3304215       NY                       
              04/09/2015                    14,388.1500  34-61 CWC IN                3304216       NY                       
              04/09/2015                   -44,547.2700  34-60 CWC OUT               3304217       NY                       
              04/09/2015                   -14,388.1500  33-10 LOAN REPAYMNT FROM    3304218       NY                       
              04/10/2015                 5,337,262.6200  11-10 STATE DEPOSITS        3304219       NY                       
              04/10/2015                -4,155,640.0000  21-10 STATE UI WITHDRAWAL   3304240       NY                       
              04/10/2015                   -13,590.2100  34-60 CWC OUT               3304241       NY                       
              04/10/2015                   -62,924.6400  34-60 CWC OUT               3304242       NY                       
              04/10/2015                   -29,486.8700  34-60 CWC OUT               3304243       NY                       
              04/10/2015                -1,075,620.9000  33-10 LOAN REPAYMNT FROM    3304244       NY                       
              04/13/2015                 4,198,929.9200  11-10 STATE DEPOSITS        3304245       NY                       
              04/13/2015                -2,785,450.0000  21-10 STATE UI WITHDRAWAL   3304266       NY                       
              04/13/2015                   -25,608.4200  34-60 CWC OUT               3304267       NY                       
              04/13/2015                    -9,410.9200  34-60 CWC OUT               3304268       NY                       
              04/13/2015                -1,378,460.5800  33-10 LOAN REPAYMNT FROM    3304269       NY                       
              04/14/2015                 3,478,486.1000  11-10 STATE DEPOSITS        3304286       NY                       
              04/14/2015                -3,478,486.1000  21-10 STATE UI WITHDRAWAL   3304287       NY                       
              04/14/2015                    54,599.0300  34-50 BT TO STATE UI ACCO   3304288       NY                       
              04/14/2015                   -28,756.0400  21-80 W/D FOR SPEC ADMIN    3304289       NY                       
              04/14/2015                   -36,407.6800  34-60 CWC OUT               3304290       NY                       
