Final Report

                                                         Transaction
              Effective Date                 Shares/Par  Description Code           Memo Number    Account Number
              ---------------  ------------------------  -------------------------  -------------  -------------------------
UNITS - PARTICIPATING UNITS       
    Beginning                          236,902,067.5570                                            NY                       
              08/03/2015               185,746,459.9000  11-10 STATE DEPOSITS        3306355       NY                       
              08/03/2015                -2,430,000.0000  21-10 STATE UI WITHDRAWAL   3306377       NY                       
              08/04/2015                35,474,020.7400  11-10 STATE DEPOSITS        3306379       NY                       
              08/04/2015               -10,939,000.0000  21-10 STATE UI WITHDRAWAL   3306396       NY                       
              08/05/2015                29,905,532.2200  11-10 STATE DEPOSITS        3306398       NY                       
              08/05/2015               -16,778,000.0000  21-10 STATE UI WITHDRAWAL   3306415       NY                       
              08/05/2015                    -1,252.5000  34-60 CWC OUT               3306416       NY                       
              08/05/2015                    62,900.3800  34-61 CWC IN                3306417       NY                       
              08/06/2015               205,749,388.6200  11-10 STATE DEPOSITS        3306419       NY                       
              08/06/2015                -8,986,620.0000  21-10 STATE UI WITHDRAWAL   3306436       NY                       
              08/06/2015                   -78,045.8200  34-60 CWC OUT               3306437       NY                       
              08/06/2015                     5,240.2300  34-61 CWC IN                3306438       NY                       
              08/06/2015                    19,858.2100  34-61 CWC IN                3306439       NY                       
              08/07/2015                 4,107,336.2000  11-10 STATE DEPOSITS        3306441       NY                       
              08/07/2015                -3,430,380.0000  21-10 STATE UI WITHDRAWAL   3306462       NY                       
              08/07/2015                    26,863.5100  34-61 CWC IN                3306463       NY                       
              08/07/2015                       227.9200  34-61 CWC IN                3306464       NY                       
              08/10/2015                -2,354,000.0000  21-10 STATE UI WITHDRAWAL   3306486       NY                       
              08/11/2015               -11,173,600.0000  21-10 STATE UI WITHDRAWAL   3306504       NY                       
              08/11/2015                   148,814.1100  34-61 CWC IN                3306505       NY                       
              08/12/2015                 8,138,485.7800  11-10 STATE DEPOSITS        3306507       NY                       
              08/12/2015               -16,813,400.0000  21-10 STATE UI WITHDRAWAL   3306524       NY                       
              08/13/2015                   824,338.2500  11-10 STATE DEPOSITS        3306526       NY                       
              08/13/2015                -8,848,100.0000  21-10 STATE UI WITHDRAWAL   3306543       NY                       
              08/13/2015                   -15,087.6200  34-60 CWC OUT               3306544       NY                       
              08/13/2015                   -20,397.2600  34-60 CWC OUT               3306545       NY                       
              08/13/2015                  -763,735.9200  34-60 CWC OUT               3306546       NY                       
              08/13/2015                   -16,427.3000  34-60 CWC OUT               3306547       NY                       
              08/13/2015                    -4,424.5200  34-60 CWC OUT               3306548       NY                       
              08/13/2015                    25,954.1400  34-61 CWC IN                3306549       NY                       
              08/13/2015                   215,604.1300  34-61 CWC IN                3306550       NY                       
              08/13/2015                    15,146.3700  34-61 CWC IN                3306551       NY                       
              08/14/2015                   972,671.5000  11-10 STATE DEPOSITS        3306553       NY                       
              08/14/2015                -3,485,900.0000  21-10 STATE UI WITHDRAWAL   3306574       NY                       
              08/14/2015                   -76,304.7900  34-60 CWC OUT               3306575       NY                       
              08/14/2015                      -984.4500  34-60 CWC OUT               3306576       NY                       
              08/14/2015                    28,212.5400  34-61 CWC IN                3306577       NY                       
              08/17/2015                   924,427.8900  11-10 STATE DEPOSITS        3306579       NY                       
              08/17/2015                -2,276,000.0000  21-10 STATE UI WITHDRAWAL   3306600       NY                       
              08/17/2015                   -62,119.6400  34-60 CWC OUT               3306601       NY                       
              08/18/2015                 1,815,842.1600  11-10 STATE DEPOSITS        3306603       NY                       
              08/18/2015               -11,234,520.0000  21-10 STATE UI WITHDRAWAL   3306620       NY                       
              08/18/2015                    -6,490.7500  34-60 CWC OUT               3306621       NY                       
              08/18/2015                    -2,661.9000  34-60 CWC OUT               3306622       NY                       
              08/18/2015                   -52,841.0000  34-60 CWC OUT               3306623       NY                       
